,Players,Values,Team
202,Leon Bailey,38500000.0,bayer 04 leverkusen
203,Karim Bellarabi,4950000.0,bayer 04 leverkusen
204,Patrik Schick,25300000.0,bayer 04 leverkusen
205,Lucas Alario,22000000.0,bayer 04 leverkusen
206,Joel Pohjanpalo,2750000.0,bayer 04 leverkusen
207,Emrehan Gedikli,1100000.0,bayer 04 leverkusen
209,Andreas Luthe,990000.0,1 fc union berlin
210,Lennart Moser,385000.0,1 fc union berlin
211,Jakob Busk,275000.0,1 fc union berlin
212,Nikolai Kemlein,110000.0,1 fc union berlin
213,Marvin Friedrich,11000000.0,1 fc union berlin
214,Nico Schlotterbeck,8250000.0,1 fc union berlin
215,Robin Knoche,8250000.0,1 fc union berlin
216,Florian Hübner,880000.0,1 fc union berlin
218,Christopher Lenz,5500000.0,1 fc union berlin
219,Niko Gießelmann,1430000.0,1 fc union berlin
221,Christopher Trimmel,1320000.0,1 fc union berlin
222,Sebastian Griesbeck,1100000.0,1 fc union berlin
223,Robert Andrich,7700000.0,1 fc union berlin
224,Grischa Prömel,4400000.0,1 fc union berlin
226,Fabio Schneider,220000.0,1 fc union berlin
229,Keita Endo,1430000.0,1 fc union berlin
230,Joshua Mees,715000.0,1 fc union berlin
231,Sheraldo Becker,3300000.0,1 fc union berlin
232,Akaki Gogia,715000.0,1 fc union berlin
233,Tim Maciejewski,385000.0,1 fc union berlin
234,Max Kruse,5500000.0,1 fc union berlin
237,Joel Pohjanpalo,2750000.0,1 fc union berlin
238,Petar Musa,2200000.0,1 fc union berlin
239,Cedric Teuchert,1870000.0,1 fc union berlin
240,Anthony Ujah,880000.0,1 fc union berlin
241,Yann Sommer,6600000.0,borussia monchengladbach
242,Tobias Sippel,440000.0,borussia monchengladbach
243,Jan Olschowsky,330000.0,borussia monchengladbach
245,Matthias Ginter,33000000.0,borussia monchengladbach
246,Nico Elvedi,30800000.0,borussia monchengladbach
247,Jordan Beyer,2200000.0,borussia monchengladbach
249,Mamadou Doucouré,110000.0,borussia monchengladbach
250,Ramy Bensebaini,24200000.0,borussia monchengladbach
252,Oscar Wendt,660000.0,borussia monchengladbach
253,Stefan Lainer,13750000.0,borussia monchengladbach
254,Joe Scally,2200000.0,borussia monchengladbach
256,Denis Zakaria,33000000.0,borussia monchengladbach
257,Christoph Kramer,7700000.0,borussia monchengladbach
259,Lászlo Bénes,4400000.0,borussia monchengladbach
260,Rocco Reitz,550000.0,borussia monchengladbach
262,Kaan Kurt,275000.0,borussia monchengladbach
263,Hannes Wolf,8800000.0,borussia monchengladbach
264,Torben Müsel,330000.0,borussia monchengladbach
265,Famana Quizera,220000.0,borussia monchengladbach
266,Marcus Thuram,38500000.0,borussia monchengladbach
267,Jonas Hofmann,17600000.0,borussia monchengladbach
268,Patrick Herrmann,3850000.0,borussia monchengladbach
269,Ibrahima Traoré,660000.0,borussia monchengladbach
270,Lars Stindl,5500000.0,borussia monchengladbach
271,Alassane Plea,24200000.0,borussia monchengladbach
272,Breel Embolo,17600000.0,borussia monchengladbach
274,Gregor Kobel,14300000.0,vfb stuttgart
275,Fabian Bredlow,550000.0,vfb stuttgart
277,Waldemar Anton,9900000.0,vfb stuttgart
278,Marc Oliver Kempf,8800000.0,vfb stuttgart
279,Konstantinos Mavropanos,6600000.0,vfb stuttgart
280,Pascal Stenzel,2750000.0,vfb stuttgart
281,Atakan Karazor,2200000.0,vfb stuttgart
282,Marcin Kaminski,880000.0,vfb stuttgart
283,Antonis Aidonis,330000.0,vfb stuttgart
287,Clinton Mola,1100000.0,vfb stuttgart
288,Luca Mack,275000.0,vfb stuttgart
289,Gonzalo Castro,1540000.0,vfb stuttgart
291,Roberto Massimo,2750000.0,vfb stuttgart
292,Borna Sosa,17600000.0,vfb stuttgart
293,Erik Thommy,2750000.0,vfb stuttgart
294,Mateo Klimowicz,5500000.0,vfb stuttgart
296,Daniel Didavi,1980000.0,vfb stuttgart
297,Philipp Klement,1320000.0,vfb stuttgart
298,Lilian Egloff,1100000.0,vfb stuttgart
301,Darko Churlinov,1100000.0,vfb stuttgart
302,Momo Cissé,550000.0,vfb stuttgart
303,Sasa Kalajdzic,24200000.0,vfb stuttgart
305,Hamadi Al Ghaddioui,550000.0,vfb stuttgart
306,Florian Müller,8800000.0,sc freiburg
307,Mark Flekken,2750000.0,sc freiburg
308,Benjamin Uphoff,550000.0,sc freiburg
309,Niclas Thiede,220000.0,sc freiburg
310,Philipp Lienhart,15400000.0,sc freiburg
311,Keven Schlotterbeck,8250000.0,sc freiburg
312,Dominique Heintz,5500000.0,sc freiburg
313,Manuel Gulde,2640000.0,sc freiburg
314,Kiliann Sildillia,495000.0,sc freiburg
316,Luca Itter,1430000.0,sc freiburg
317,Jonathan Schmid,3300000.0,sc freiburg
319,Baptiste Santamaria,16500000.0,sc freiburg
320,Nicolas Höfler,2750000.0,sc freiburg
321,Yannik Keitel,2200000.0,sc freiburg
322,Amir Abrashi,880000.0,sc freiburg
323,Carlo Boukhalfa,330000.0,sc freiburg
324,Janik Haberer,5500000.0,sc freiburg
325,Lino Tempelmann,990000.0,sc freiburg
326,Guus Til,4950000.0,sc freiburg
327,Vincenzo Grifo,13200000.0,sc freiburg
328,Roland Sallai,14300000.0,sc freiburg
329,Woo-yeong Jeong,3300000.0,sc freiburg
330,Chang-hoon Kwon,2200000.0,sc freiburg
331,Kevin Schade,495000.0,sc freiburg
332,Ermedin Demirovic,13200000.0,sc freiburg
333,Lucas Höler,4400000.0,sc freiburg
334,Nils Petersen,3300000.0,sc freiburg
336,Oliver Baumann,5500000.0,tsg 1899 hoffenheim
337,Philipp Pentke,330000.0,tsg 1899 hoffenheim
338,Luca Philipp,110000.0,tsg 1899 hoffenheim
341,Chris Richards,8250000.0,tsg 1899 hoffenheim
342,Kevin Akpoguma,5500000.0,tsg 1899 hoffenheim
343,Kevin Vogt,4400000.0,tsg 1899 hoffenheim
344,Melayro Bogarde,2750000.0,tsg 1899 hoffenheim
346,Ermin Bicakcic,1650000.0,tsg 1899 hoffenheim
347,Havard Nordtveit,1650000.0,tsg 1899 hoffenheim
348,Benjamin Hübner,1430000.0,tsg 1899 hoffenheim
349,Gabriel Haider,165000.0,tsg 1899 hoffenheim
350,Ryan Sessegnon,19800000.0,tsg 1899 hoffenheim
351,Konstantinos Stafylidis,1320000.0,tsg 1899 hoffenheim
352,Max Geschwill,110000.0,tsg 1899 hoffenheim
353,Pavel Kaderabek,8800000.0,tsg 1899 hoffenheim
354,Joshua Brenet,880000.0,tsg 1899 hoffenheim
355,Florian Grillitsch,19800000.0,tsg 1899 hoffenheim
356,Diadié Samassékou,15400000.0,tsg 1899 hoffenheim
357,Sebastian Rudy,3300000.0,tsg 1899 hoffenheim
358,Alfons Amade,220000.0,tsg 1899 hoffenheim
359,Dennis Geiger,11000000.0,tsg 1899 hoffenheim
360,Marco John,4400000.0,tsg 1899 hoffenheim
361,Christoph Baumgartner,24200000.0,tsg 1899 hoffenheim
364,Ihlas Bebou,17600000.0,tsg 1899 hoffenheim
365,Robert Skov,11000000.0,tsg 1899 hoffenheim
366,Andrej Kramaric,30800000.0,tsg 1899 hoffenheim
367,Munas Dabbur,6600000.0,tsg 1899 hoffenheim
368,João Klauss,4950000.0,tsg 1899 hoffenheim
369,Sargis Adamyan,3850000.0,tsg 1899 hoffenheim
372,Maximilian Beier,2200000.0,tsg 1899 hoffenheim
373,Florian Müller,8800000.0,1 fsv mainz 05
374,Robin Zentner,5500000.0,1 fsv mainz 05
375,Finn Dahmen,2200000.0,1 fsv mainz 05
378,Jeremiah St. Juste,17600000.0,1 fsv mainz 05
379,Moussa Niakhaté,16500000.0,1 fsv mainz 05
380,Stefan Bell,2200000.0,1 fsv mainz 05
381,Alexander Hack,2200000.0,1 fsv mainz 05
382,Luca Kilian,1430000.0,1 fsv mainz 05
383,Dimitri Lavalée,880000.0,1 fsv mainz 05
384,Aarón Martín,4950000.0,1 fsv mainz 05
385,Phillipp Mwene,2420000.0,1 fsv mainz 05
386,Ridle Baku,27500000.0,1 fsv mainz 05
388,Daniel Brosinski,880000.0,1 fsv mainz 05
389,Niklas Tauer,770000.0,1 fsv mainz 05
390,Leandro Barreiro,12100000.0,1 fsv mainz 05
391,Dominik Kohr,6600000.0,1 fsv mainz 05
392,Edimilson Fernandes,5500000.0,1 fsv mainz 05
393,Pierre Kunde Malong,3850000.0,1 fsv mainz 05
394,Danny Latza,1650000.0,1 fsv mainz 05
395,Merveille Papela,440000.0,1 fsv mainz 05
396,Levin Öztunali,2750000.0,1 fsv mainz 05
397,Jean-Paul Boëtius,5500000.0,1 fsv mainz 05
398,Kevin Stöger,3080000.0,1 fsv mainz 05
400,Robin Quaison,8250000.0,1 fsv mainz 05
402,Jonathan Burkardt,4950000.0,1 fsv mainz 05
403,Karim Onisiwo,3850000.0,1 fsv mainz 05
404,Robert Glatzel,2750000.0,1 fsv mainz 05
405,Dong-won Ji,880000.0,1 fsv mainz 05
406,Issah Abass,770000.0,1 fsv mainz 05
407,Ádám Szalai,440000.0,1 fsv mainz 05
408,Marlon Mustapha,330000.0,1 fsv mainz 05
409,Rafal Gikiewicz,1650000.0,fc augsburg
410,Tomas Koubek,1650000.0,fc augsburg
412,Felix Uduokhai,17600000.0,fc augsburg
413,Jeffrey Gouweleeuw,7700000.0,fc augsburg
415,Marek Suchy,550000.0,fc augsburg
416,Iago,5500000.0,fc augsburg
417,Mads Pedersen,1210000.0,fc augsburg
418,Robert Gumny,3300000.0,fc augsburg
419,Raphael Framberger,2200000.0,fc augsburg
420,Rani Khedira,5500000.0,fc augsburg
421,Carlos Gruezo,5500000.0,fc augsburg
422,Tobias Strobl,2200000.0,fc augsburg
424,Lászlo Bénes,4400000.0,fc augsburg
426,Tim Civeja,330000.0,fc augsburg
427,Lukas Petkov,220000.0,fc augsburg
428,Fredrik Jensen,2200000.0,fc augsburg
429,Rubén Vargas,14300000.0,fc augsburg
431,Marco Richter,5500000.0,fc augsburg
432,André Hahn,2750000.0,fc augsburg
433,Daniel Caligiuri,2200000.0,fc augsburg
434,Noah Joel Sarenren Bazee,1100000.0,fc augsburg
435,Michael Gregoritsch,3300000.0,fc augsburg
436,Florian Niederlechner,4400000.0,fc augsburg
437,Alfred Finnbogason,1320000.0,fc augsburg
438,Julian Schieber,440000.0,fc augsburg
439,Seong-hoon Cheon,275000.0,fc augsburg
441,Rune Jarstein,550000.0,hertha bsc
443,Marcel Lotka,138000.0,hertha bsc
444,Niklas Stark,11000000.0,hertha bsc
445,Jordan Torunarigha,9900000.0,hertha bsc
446,Dedryck Boyata,8800000.0,hertha bsc
447,Márton Dárdai,6600000.0,hertha bsc
448,Omar Alderete,4950000.0,hertha bsc
449,Karim Rekik,3300000.0,hertha bsc
450,Maximilian Mittelstädt,7700000.0,hertha bsc
451,Luca Netz,5500000.0,hertha bsc
452,Marvin Plattenhardt,4400000.0,hertha bsc
453,Deyovaisio Zeefuik,4400000.0,hertha bsc
454,Lukas Klünter,2200000.0,hertha bsc
455,Peter Pekarik,880000.0,hertha bsc
456,Lucas Tousart,17600000.0,hertha bsc
457,Santiago Ascacíbar,7150000.0,hertha bsc
460,Arne Maier,7700000.0,hertha bsc
461,Vladimir Darida,3850000.0,hertha bsc
463,Sami Khedira,2200000.0,hertha bsc
464,Julian Albrecht,165000.0,hertha bsc
465,Ondrej Duda,8800000.0,hertha bsc
466,Jonas Michelbrink,550000.0,hertha bsc
467,Javairô Dilrosun,9900000.0,hertha bsc
469,Dodi Lukebakio,14300000.0,hertha bsc
470,Mathew Leckie,1100000.0,hertha bsc
471,Matheus Cunha,33000000.0,hertha bsc
472,Krzysztof Piatek,16500000.0,hertha bsc
473,Jhon Córdoba,16500000.0,hertha bsc
474,Daishawn Redan,2420000.0,hertha bsc
475,Jessic Ngankam,1320000.0,hertha bsc
476,Marten Winkler,220000.0,hertha bsc
477,Ruwen Werthmüller,165000.0,hertha bsc
478,Stefan Ortega,6600000.0,arminia bielefeld
479,Oscar Linnér,550000.0,arminia bielefeld
480,Nikolai Rehnen,110000.0,arminia bielefeld
481,Arne Schulz,110000.0,arminia bielefeld
482,Amos Pieper,7700000.0,arminia bielefeld
483,Joakim Nilsson,2750000.0,arminia bielefeld
484,Mike van der Hoorn,2200000.0,arminia bielefeld
485,Brian Behrendt,550000.0,arminia bielefeld
486,Anderson Lucoqui,1100000.0,arminia bielefeld
487,Jacob Barrett Laursen,770000.0,arminia bielefeld
488,Cédric Brunner,3080000.0,arminia bielefeld
489,Nathan de Medina,715000.0,arminia bielefeld
490,Manuel Prietl,1980000.0,arminia bielefeld
492,Julian Frommann,220000.0,arminia bielefeld
493,Arne Maier,7700000.0,arminia bielefeld
494,Nils Seufert,880000.0,arminia bielefeld
495,Reinhold Yabo,770000.0,arminia bielefeld
499,Marcel Hartel,1980000.0,arminia bielefeld
500,Jóan Símun Edmundsson,550000.0,arminia bielefeld
501,Vladislav Cherny,110000.0,arminia bielefeld
502,Noel Niemann,303000.0,arminia bielefeld
504,Christian Gebauer,880000.0,arminia bielefeld
505,Cebio Soukou,770000.0,arminia bielefeld
506,Andreas Voglsammer,1870000.0,arminia bielefeld
507,Sergio Córdova,1320000.0,arminia bielefeld
508,Fabian Klos,880000.0,arminia bielefeld
509,Sven Schipplock,440000.0,arminia bielefeld
510,Sebastian Müller,330000.0,arminia bielefeld
511,Timo Horn,4400000.0,1 fc koln
514,Sebastiaan Bornauw,13200000.0,1 fc koln
515,Jorge Meré,3850000.0,1 fc koln
517,Rafael Czichos,1430000.0,1 fc koln
518,Frederik Sörensen,715000.0,1 fc koln
519,Robert Voloder,275000.0,1 fc koln
520,João Queirós,110000.0,1 fc koln
521,Noah Katterbach,6050000.0,1 fc koln
522,Jannes Horn,3300000.0,1 fc koln
523,Kingsley Ehizibue,1870000.0,1 fc koln
524,Benno Schmitz,880000.0,1 fc koln
525,Ellyes Skhiri,11000000.0,1 fc koln
526,Jonas Hector,5500000.0,1 fc koln
527,Marco Höger,660000.0,1 fc koln
528,Elvis Rexhbecaj,4400000.0,1 fc koln
529,Salih Özcan,3850000.0,1 fc koln
530,Ondrej Duda,8800000.0,1 fc koln
531,Max Meyer,1650000.0,1 fc koln
532,Dominick Drexler,1430000.0,1 fc koln
533,Jens Castrop,220000.0,1 fc koln
534,Ismail Jakobs,7700000.0,1 fc koln
535,Florian Kainz,3850000.0,1 fc koln
536,Marvin Obuz,330000.0,1 fc koln
539,Dimitrios Limnios,2200000.0,1 fc koln
540,Christian Clemens,770000.0,1 fc koln
542,Jhon Córdoba,16500000.0,1 fc koln
543,Emmanuel Dennis,5500000.0,1 fc koln
544,Sebastian Andersson,4950000.0,1 fc koln
545,Anthony Modeste,1650000.0,1 fc koln
546,Tolu Arokodare,880000.0,1 fc koln
547,Jiri Pavlenka,6050000.0,sv werder bremen
548,Michael Zetterer,880000.0,sv werder bremen
550,Luca Plogmann,605000.0,sv werder bremen
551,Eduardo dos Santos Haesler,110000.0,sv werder bremen
552,Marco Friedl,8250000.0,sv werder bremen
553,Milos Veljkovic,4950000.0,sv werder bremen
554,Ömer Toprak,2750000.0,sv werder bremen
556,Ludwig Augustinsson,11000000.0,sv werder bremen
557,Felix Agu,2750000.0,sv werder bremen
558,Theodor Gebre Selassie,880000.0,sv werder bremen
560,Christian Groß,550000.0,sv werder bremen
561,Ilia Gruev,440000.0,sv werder bremen
562,Philipp Bargfrede,275000.0,sv werder bremen
564,Maximilian Eggestein,8250000.0,sv werder bremen
565,Kevin Möhwald,3300000.0,sv werder bremen
566,Jean Manuel Mbom,3300000.0,sv werder bremen
567,Davy Klaassen,18700000.0,sv werder bremen
568,Leonardo Bittencourt,4950000.0,sv werder bremen
569,Romano Schmid,4400000.0,sv werder bremen
570,Milot Rashica,9900000.0,sv werder bremen
571,Oscar Schönfelder,275000.0,sv werder bremen
572,Tahith Chong,4400000.0,sv werder bremen
573,Nick Woltemade,1320000.0,sv werder bremen
575,Josh Sargent,8800000.0,sv werder bremen
576,Johannes Eggestein,4400000.0,sv werder bremen
577,Niclas Füllkrug,4400000.0,sv werder bremen
578,Davie Selke,3080000.0,sv werder bremen
579,Eren Dinkci,550000.0,sv werder bremen
580,Frederik Rönnow,2750000.0,fc schalke 04
581,Markus Schubert,1980000.0,fc schalke 04
582,Ralf Fährmann,1100000.0,fc schalke 04
583,Michael Langer,110000.0,fc schalke 04
584,Sören Ahlers,55000.0,fc schalke 04
588,Salif Sané,3300000.0,fc schalke 04
591,Vasilios Pavlidis,220000.0,fc schalke 04
592,Sead Kolasinac,7150000.0,fc schalke 04
593,Hamza Mendyl,1100000.0,fc schalke 04
594,Bastian Oczipka,660000.0,fc schalke 04
595,Brooklyn Ezeh,110000.0,fc schalke 04
597,Kilian Ludewig,1650000.0,fc schalke 04
598,Henning Matriciani,110000.0,fc schalke 04
599,Omar Mascarell,4950000.0,fc schalke 04
600,Sebastian Rudy,3300000.0,fc schalke 04
601,Benjamin Stambouli,1650000.0,fc schalke 04
602,Florian Flick,770000.0,fc schalke 04
603,Jimmy Kaparos,110000.0,fc schalke 04
607,Alessandro Schöpf,1650000.0,fc schalke 04
608,Mehmet Aydin,880000.0,fc schalke 04
611,Can Bozdogan,2750000.0,fc schalke 04
612,Levent Mercan,550000.0,fc schalke 04
613,Blendi Idrizi,440000.0,fc schalke 04
615,Benito Raman,3300000.0,fc schalke 04
616,Rabbi Matondo,4400000.0,fc schalke 04
617,Steven Skrzybski,1650000.0,fc schalke 04
618,Mark Uth,3300000.0,fc schalke 04
619,Gonçalo Paciência,5500000.0,fc schalke 04
621,Ahmed Kutucu,1870000.0,fc schalke 04
622,Klaas-Jan Huntelaar,880000.0,fc schalke 04
623,Vedad Ibisevic,550000.0,fc schalke 04
0,Mike Maignan,27500000.0,losc lille
1,Orestis Karnezis,550000.0,losc lille
2,Lucas Chevalier,550000.0,losc lille
4,Tiago Djaló,5500000.0,losc lille
5,Adama Soumaoro,4400000.0,losc lille
6,José Fonte,1650000.0,losc lille
7,Nassim Innocenti,275000.0,losc lille
8,Reinildo Mandava,9900000.0,losc lille
9,Domagoj Bradaric,6600000.0,losc lille
10,Zeki Celik,22000000.0,losc lille
11,Jérémy Pied,1320000.0,losc lille
13,Rocco Ascone,275000.0,losc lille
14,Boubakary Soumaré,30800000.0,losc lille
15,Benjamin André,16500000.0,losc lille
16,Cheikh Niasse,880000.0,losc lille
17,Eugenio Pizzuto,330000.0,losc lille
18,Renato Sanches,33000000.0,losc lille
19,Xeka,8800000.0,losc lille
20,Mustafa Kapi,330000.0,losc lille
21,Aguibou Camara,330000.0,losc lille
22,Jonathan Bamba,27500000.0,losc lille
23,Jonathan Ikoné,33000000.0,losc lille
24,Luiz Araújo,11000000.0,losc lille
25,Isaac Lihadji,4400000.0,losc lille
26,Yusuf Yazici,22000000.0,losc lille
27,Jonathan David,38500000.0,losc lille
28,Timothy Weah,13200000.0,losc lille
29,Burak Yilmaz,3080000.0,losc lille
30,Mamadou Usman Simbakoli,275000.0,losc lille
32,Keylor Navas,13200000.0,paris saint germain
33,Sergio Rico,7700000.0,paris saint germain
34,Marcin Bulka,880000.0,paris saint germain
35,Alexandre Letellier,440000.0,paris saint germain
36,Garissone Innocent,330000.0,paris saint germain
37,Denis Franchi,275000.0,paris saint germain
38,Mathyas Randriamamy,165000.0,paris saint germain
39,Yanis Saidani,165000.0,paris saint germain
40,Marquinhos,82500000.0,paris saint germain
41,Presnel Kimpembe,44000000.0,paris saint germain
42,Thilo Kehrer,27500000.0,paris saint germain
44,Timothée Pembélé,4400000.0,paris saint germain
45,Juan Bernat,17600000.0,paris saint germain
46,Layvin Kurzawa,13200000.0,paris saint germain
47,Mitchel Bakker,11000000.0,paris saint germain
48,Alessandro Florenzi,14300000.0,paris saint germain
49,Colin Dagba,13200000.0,paris saint germain
50,Leandro Paredes,22000000.0,paris saint germain
51,Danilo Pereira,22000000.0,paris saint germain
52,Idrissa Gueye,16500000.0,paris saint germain
53,Maxen Kapo,275000.0,paris saint germain
55,Marco Verratti,60500000.0,paris saint germain
56,Rafinha,16500000.0,paris saint germain
57,Ander Herrera,14300000.0,paris saint germain
58,Kays Ruiz-Atil,3300000.0,paris saint germain
59,Xavi Simons,550000.0,paris saint germain
60,Bandiougou Fadiga,1320000.0,paris saint germain
63,Neymar,110000000.0,paris saint germain
64,Julian Draxler,22000000.0,paris saint germain
66,Pablo Sarabia,24200000.0,paris saint germain
67,Ángel Di María,22000000.0,paris saint germain
68,Kylian Mbappé,176000000.0,paris saint germain
69,Mauro Icardi,44000000.0,paris saint germain
70,Moise Kean,38500000.0,paris saint germain
71,Arnaud Kalimuendo,11000000.0,paris saint germain
73,Benjamin Lecomte,11000000.0,as monaco
74,Radoslaw Majecki,4400000.0,as monaco
75,Vito Mannone,880000.0,as monaco
76,Benoît Badiashile,30800000.0,as monaco
82,Fodé Ballo-Touré,7150000.0,as monaco
83,Julien Serrano,825000.0,as monaco
84,Ruben Aguilar,13200000.0,as monaco
85,Djibril Sidibé,8800000.0,as monaco
86,Giulian Biancone,1430000.0,as monaco
87,Aurélien Tchouaméni,33000000.0,as monaco
88,Florentino,11000000.0,as monaco
89,Jean-Eudes Aholou,4400000.0,as monaco
91,Eliot Matazo,6600000.0,as monaco
92,Cesc Fàbregas,5500000.0,as monaco
93,Youssef Aït Bennasser,2200000.0,as monaco
94,Enzo Millot,1100000.0,as monaco
95,Aleksandr Golovin,30800000.0,as monaco
96,Sofiane Diop,17600000.0,as monaco
97,Henry Onyekuru,7700000.0,as monaco
98,Willem Geubbels,6600000.0,as monaco
100,Gelson Martins,19800000.0,as monaco
101,Krépin Diatta,19800000.0,as monaco
102,Wissam Ben Yedder,38500000.0,as monaco
103,Kevin Volland,33000000.0,as monaco
104,Pietro Pellegri,6600000.0,as monaco
106,Anthony Lopes,15400000.0,olympique lyon
107,Anthony Racioppi,1650000.0,olympique lyon
108,Ciprian Tatarusanu,660000.0,olympique lyon
109,Julian Pollersbeck,660000.0,olympique lyon
110,Malcolm Barcola,275000.0,olympique lyon
111,Jason Denayer,27500000.0,olympique lyon
112,Joachim Andersen,24200000.0,olympique lyon
113,Sinaly Diomandé,7700000.0,olympique lyon
114,Marcelo,3300000.0,olympique lyon
115,Cenk Özkacar,1320000.0,olympique lyon
116,Djamel Eddine Benlamri,1210000.0,olympique lyon
117,Abdoulaye Ndiaye,55000.0,olympique lyon
119,Maxwel Cornet,13200000.0,olympique lyon
120,Melvin Bard,5500000.0,olympique lyon
121,Marçal,1980000.0,olympique lyon
122,Youssouf Koné,1760000.0,olympique lyon
123,Léo Dubois,17600000.0,olympique lyon
124,Mattia De Sciglio,8250000.0,olympique lyon
125,Kenny Tete,5500000.0,olympique lyon
126,Malo Gusto,550000.0,olympique lyon
127,Thiago Mendes,16500000.0,olympique lyon
128,Houssem Aouar,46200000.0,olympique lyon
129,Bruno Guimarães,33000000.0,olympique lyon
130,Maxence Caqueret,18700000.0,olympique lyon
131,Jean Lucas,4950000.0,olympique lyon
132,Camilo,1430000.0,olympique lyon
133,Florent Da Silva,550000.0,olympique lyon
134,Lucas Paquetá,33000000.0,olympique lyon
135,Rayan Cherki,29700000.0,olympique lyon
136,Jeff Reine-Adélaïde,24200000.0,olympique lyon
137,Karl Toko Ekambi,16500000.0,olympique lyon
138,Bertrand Traoré,22000000.0,olympique lyon
139,Tino Kadewere,14300000.0,olympique lyon
140,Yahya Soumaré,440000.0,olympique lyon
141,Memphis Depay,49500000.0,olympique lyon
142,Moussa Dembélé,22000000.0,olympique lyon
146,Steve Mandanda,2200000.0,olympique marseille
147,Yohann Pelé,275000.0,olympique marseille
148,Ahmadou Dia,220000.0,olympique marseille
149,Fabio Vanni,165000.0,olympique marseille
152,Leonardo Balerdi,8800000.0,olympique marseille
153,Álvaro González,7700000.0,olympique marseille
154,Lucas Perrin,1980000.0,olympique marseille
155,Aaron Kamardin,165000.0,olympique marseille
156,Jordan Amavi,9900000.0,olympique marseille
157,Christopher Rocchia,1100000.0,olympique marseille
158,Yuto Nagatomo,880000.0,olympique marseille
159,Pol Lirola,9900000.0,olympique marseille
161,Hiroki Sakai,4400000.0,olympique marseille
162,Richecard Richard,165000.0,olympique marseille
163,Boubacar Kamara,40700000.0,olympique marseille
164,Pape Gueye,11000000.0,olympique marseille
165,Alexandre Phliponeau,275000.0,olympique marseille
169,Morgan Sanson,17600000.0,olympique marseille
171,Maxime López,11000000.0,olympique marseille
172,Michaël Cuisance,7700000.0,olympique marseille
173,Kevin Strootman,5500000.0,olympique marseille
174,Olivier Ntcham,3300000.0,olympique marseille
175,Ugo Bertelli,330000.0,olympique marseille
176,Cheick Souaré,165000.0,olympique marseille
177,Franco Tongya,2750000.0,olympique marseille
178,Saîf-Eddine Khaoui,1980000.0,olympique marseille
179,Jorès Rahou,220000.0,olympique marseille
180,Luis Henrique,8800000.0,olympique marseille
181,Nemanja Radonjic,6600000.0,olympique marseille
182,Dimitri Payet,5500000.0,olympique marseille
183,Marley Aké,2750000.0,olympique marseille
184,Florian Thauvin,18700000.0,olympique marseille
185,Arkadiusz Milik,24200000.0,olympique marseille
186,Darío Benedetto,7700000.0,olympique marseille
187,Valère Germain,3300000.0,olympique marseille
190,Alfred Gomis,7700000.0,stade rennais fc
191,Romain Salin,550000.0,stade rennais fc
193,Nayef Aguerd,8800000.0,stade rennais fc
194,Daniele Rugani,5500000.0,stade rennais fc
195,Jérémy Gélin,3850000.0,stade rennais fc
196,Gerzino Nyamsi,3850000.0,stade rennais fc
197,Lilian Brassier,2750000.0,stade rennais fc
198,Damien Da Silva,2200000.0,stade rennais fc
199,Warmed Omari,220000.0,stade rennais fc
200,Faitout Maouassa,13200000.0,stade rennais fc
201,Adrien Truffert,13200000.0,stade rennais fc
202,Dalbert,4400000.0,stade rennais fc
203,Hamari Traoré,8800000.0,stade rennais fc
204,Brandon Soppy,7700000.0,stade rennais fc
205,Sacha Boey,2750000.0,stade rennais fc
206,Lorenz Assignon,550000.0,stade rennais fc
207,Steven Nzonzi,8800000.0,stade rennais fc
209,Benjamin Bourigeaud,16500000.0,stade rennais fc
210,Flavien Tait,5500000.0,stade rennais fc
211,Clément Grenier,4400000.0,stade rennais fc
212,James Léa Siliki,4400000.0,stade rennais fc
213,Jonas Martin,2750000.0,stade rennais fc
214,Lesley Ugochukwu,330000.0,stade rennais fc
215,Martin Terrier,14300000.0,stade rennais fc
216,Yann Gboho,4950000.0,stade rennais fc
218,Jérémy Doku,24200000.0,stade rennais fc
219,Romain Del Castillo,4950000.0,stade rennais fc
221,Serhou Guirassy,13200000.0,stade rennais fc
222,Adrien Hunou,6600000.0,stade rennais fc
223,M'Baye Niang,4950000.0,stade rennais fc
224,Georginio Rutter,3850000.0,stade rennais fc
226,Wuilker Fariñez,2750000.0,rc lens
229,Loïc Badé,13200000.0,rc lens
230,Facundo Medina,11000000.0,rc lens
231,Jonathan Gradit,3300000.0,rc lens
232,Steven Fortes,880000.0,rc lens
233,Aleksandar Radovanovic,660000.0,rc lens
234,Zakaria Diallo,330000.0,rc lens
237,Massadio Haidara,2750000.0,rc lens
238,Issiaga Sylla,2200000.0,rc lens
239,Ismaël Boura,1650000.0,rc lens
240,Jonathan Clauss,8800000.0,rc lens
241,Clément Michelin,2750000.0,rc lens
242,Cheick Traoré,880000.0,rc lens
243,Cheick Doucouré,6600000.0,rc lens
245,Yannick Cahuzac,440000.0,rc lens
246,Seko Fofana,13200000.0,rc lens
247,Charles Boli,550000.0,rc lens
249,Gaël Kakuta,8800000.0,rc lens
250,Tony Mauricio,2200000.0,rc lens
252,Adam Oudjani,165000.0,rc lens
253,Gaëtan Robail,1100000.0,rc lens
254,Cyrille Bayala,660000.0,rc lens
256,Arnaud Kalimuendo,11000000.0,rc lens
