,,,,,,Tota,
Player,Pos,Squad,Comp,Age,90s,Cmp%,Prog
,,,,,,,
Adam Lallana\Adam-Lallana,MFFW,Brighton,eng Premier League,32,17.7,84.7,4.69
Érik Lamela\Erik-Lamela,FWMF,Tottenham,eng Premier League,28,8.0,78.5,3.63
Sam Lammers\Sam-Lammers,FWMF,Atalanta,it Serie A,23,3.2,75.4,2.81
Tariq Lamptey\Tariq-Lamptey,DF,Brighton,eng Premier League,19,9.8,78.0,2.76
Loïck Landre\Loick-Landre,DF,Nîmes,fr Ligue 1,28,18.1,88.9,1.88
Michael Langer\Michael-Langer,GK,Schalke 04,de Bundesliga,35,2.7,65.8,0.00
Manuel Lanzini\Manuel-Lanzini,MFFW,West Ham,eng Premier League,27,6.3,88.9,3.17
Gianluca Lapadula\Gianluca-Lapadula,FW,Benevento,it Serie A,30,28.5,70.9,1.30
Aymeric Laporte\Aymeric-Laporte,DF,Manchester City,eng Premier League,26,14.9,92.0,4.83
Julien Laporte\Julien-Laporte,DF,Lorient,fr Ligue 1,26,29.5,86.5,2.31
Danilo Larangeira\Danilo-Larangeira,DF,Bologna,it Serie A,36,34.8,81.2,3.05
Gautier Larsonneur\Gautier-Larsonneur,GK,Brest,fr Ligue 1,23,35.0,79.5,0.00
Kevin Lasagna\Kevin-Lasagna,FW,Udinese,it Serie A,27,12.3,70.7,1.22
Kevin Lasagna\Kevin-Lasagna,FW,Hellas Verona,it Serie A,27,14.1,74.3,0.78
Jamaal Lascelles\Jamaal-Lascelles,DF,Newcastle Utd,eng Premier League,26,18.1,81.3,1.77
Paul Lasne\Paul-Lasne,MF,Brest,fr Ligue 1,31,18.7,86.2,2.30
Toni Lato\Toni-Lato,DF,Valencia,es La Liga,22,8.1,77.2,2.72
Danny Latza\Danny-Latza,MF,Mainz 05,de Bundesliga,30,20.0,70.6,3.35
Armand Lauriente\Armand-Lauriente,FWMF,Lorient,fr Ligue 1,21,18.0,75.9,1.89
Vincent Laurini\Vincent-Laurini,DF,Parma,it Serie A,31,9.7,78.9,4.54
Lauti\Lauti,MFFW,Celta Vigo,es La Liga,19,0.2,100.0,0.00
Wesley Lautoa\Wesley-Lautoa,MFDF,Dijon,fr Ligue 1,32,17.9,85.3,3.46
Valentino Lazaro\Valentino-Lazaro,DFFW,M'Gladbach,de Bundesliga,24,13.8,76.2,2.32
Darko Lazović\Darko-Lazovic,DF,Hellas Verona,it Serie A,29,27.8,72.8,5.47
Manuel Lazzari\Manuel-Lazzari,DF,Lazio,it Serie A,26,29.0,80.5,1.31
Jérémy Le Douaron\Jeremy-Le-Douaron,FWMF,Brest,fr Ligue 1,22,9.1,70.1,0.88
Enzo Le Fée\Enzo-Le-Fee,MFFW,Lorient,fr Ligue 1,20,20.2,78.3,2.97
Vincent Le Goff\Vincent-Le-Goff,DF,Lorient,fr Ligue 1,30,25.6,79.0,4.57
Maxime Le Marchand\Maxime-Le-Marchand,DF,Fulham,eng Premier League,30,1.4,95.1,4.29
Robin Le Normand\Robin-Le-Normand,DF,Real Sociedad,es La Liga,23,30.5,87.7,2.43
Damien Le Tallec\Damien-Le-Tallec,MFDF,Montpellier,fr Ligue 1,30,13.6,80.2,2.72
James Lea Siliki\James-Lea-Siliki,MF,Rennes,fr Ligue 1,24,2.8,77.6,5.36
Rafael Leão\Rafael-Leao,FW,Milan,it Serie A,21,21.4,72.0,1.82
Jean-Louis Leca\Jean-Louis-Leca,GK,Lens,fr Ligue 1,34,36.8,67.8,0.00
Mathew Leckie\Mathew-Leckie,FWDF,Hertha BSC,de Bundesliga,29,5.6,76.2,2.32
Benjamin Lecomte\Benjamin-Lecomte,GK,Monaco,fr Ligue 1,29,28.0,76.0,0.11
Jeremías Ledesma\Jeremias-Ledesma,GK,Cádiz,es La Liga,27,32.0,46.3,0.00
Pierre Lees-Melou\Pierre-Lees-Melou,MF,Nice,fr Ligue 1,27,22.9,85.5,5.50
Lucas Leiva\Lucas-Leiva,MF,Lazio,it Serie A,33,23.7,86.9,6.46
Florian Lejeune\Florian-Lejeune,DF,Alavés,es La Liga,29,33.5,80.5,1.34
Iñigo Lekue\Inigo-Lekue,DF,Athletic Club,es La Liga,27,7.2,79.4,4.03
Thomas Lemar\Thomas-Lemar,MFFW,Atlético Madrid,es La Liga,24,15.2,81.6,4.47
Mario Lemina\Mario-Lemina,MF,Fulham,eng Premier League,26,18.9,85.3,2.96
Fabien Lemoine\Fabien-Lemoine,MF,Lorient,fr Ligue 1,33,21.5,86.3,4.60
Clément Lenglet\Clement-Lenglet,DF,Barcelona,es La Liga,25,27.5,92.8,4.87
Bernd Leno\Bernd-Leno,GK,Arsenal,eng Premier League,28,34.8,79.8,0.06
Christopher Lenz\Christopher-Lenz,DF,Union Berlin,de Bundesliga,25,25.0,72.8,4.32
Pedro León\Pedro-Leon,MFFW,Eibar,es La Liga,33,10.4,58.6,1.83
Sergio León\Sergio-Leon,FW,Levante,es La Liga,31,8.3,70.8,1.08
Lukas Lerager\Lukas-Lerager,MF,Genoa,it Serie A,27,12.9,82.7,2.95
Mehdi Léris\Mehdi-Leris,DFMF,Sampdoria,it Serie A,22,4.3,78.0,3.26
Khanya Leshabela\Khanya-Leshabela,MF,Leicester City,eng Premier League,20,0.1,77.8,10.0
Karlo Letica\Karlo-Letica,GK,Sampdoria,it Serie A,23,1.0,91.2,0.00
Gaetano Letizia\Gaetano-Letizia,DF,Benevento,it Serie A,30,17.4,75.5,3.05
Robert Lewandowski\Robert-Lewandowski,FW,Bayern Munich,de Bundesliga,31,27.3,76.5,1.90
Jamal Lewis\Jamal-Lewis,DF,Newcastle Utd,eng Premier League,22,20.4,76.2,1.52
Aaron Leya Iseka\Aaron-Leya-Iseka,FW,Metz,fr Ligue 1,22,11.2,75.9,0.80
Yanis Lhery\Yanis-Lhery,MFFW,Saint-Étienne,fr Ligue 1,17,0.3,100.0,0.00
Dimitri Liénard\Dimitri-Lienard,MF,Strasbourg,fr Ligue 1,32,20.3,73.9,4.53
Philipp Lienhart\Philipp-Lienhart,DF,Freiburg,de Bundesliga,24,33.3,85.7,2.25
Matthijs de Ligt\Matthijs-de-Ligt,DF,Juventus,it Serie A,20,24.7,93.2,2.79
Isaac Lihadji\Isaac-Lihadji,MFDF,Lille,fr Ligue 1,18,2.2,69.4,4.55
Dimitris Limnios\Dimitris-Limnios,MFFW,Köln,de Bundesliga,22,4.2,63.4,1.90
Victor Lindelöf\Victor-Lindelof,DF,Manchester Utd,eng Premier League,26,28.7,91.1,3.21
Karol Linetty\Karol-Linetty,MF,Torino,it Serie A,25,20.4,82.7,2.60
Jesse Lingard\Jesse-Lingard,MFFW,West Ham,eng Premier League,27,15.8,81.3,4.11
Pol Lirola\Pol-Lirola,DFFW,Fiorentina,it Serie A,22,5.5,71.7,4.18
Pol Lirola\Pol-Lirola,DF,Marseille,fr Ligue 1,22,17.3,77.3,3.01
Jake Livermore\Jake-Livermore,MF,West Brom,eng Premier League,30,13.8,74.3,1.81
Diego Llorente\Diego-Llorente,DF,Leeds United,eng Premier League,26,13.4,85.4,1.72
Diego Llorente\Diego-Llorente,DF,Real Sociedad,es La Liga,26,1.0,88.9,1.00
Fernando Llorente\Fernando-Llorente,FW,Udinese,it Serie A,35,7.9,73.3,0.89
Fernando Llorente\Fernando-Llorente,FWMF,Napoli,it Serie A,35,0.6,57.1,0.00
Marcos Llorente\Marcos-Llorente,MFDF,Atlético Madrid,es La Liga,25,32.8,82.5,3.02
Hugo Lloris\Hugo-Lloris,GK,Tottenham,eng Premier League,33,38.0,71.5,0.00
Giovani Lo Celso\Giovani-Lo-Celso,MF,Tottenham,eng Premier League,24,10.5,78.9,5.52
Stanislav Lobotka\Stanislav-Lobotka,MF,Napoli,it Serie A,25,1.7,89.8,5.29
Manuel Locatelli\Manuel-Locatelli,MF,Sassuolo,it Serie A,22,32.0,87.5,8.31
Renan Lodi\Renan-Lodi,DF,Atlético Madrid,es La Liga,22,12.5,78.0,3.04
Ruben Loftus-Cheek\Ruben-Loftus-Cheek,FW,Chelsea,eng Premier League,24,0.7,68.8,1.43
Ruben Loftus-Cheek\Ruben-Loftus-Cheek,MFFW,Fulham,eng Premier League,24,21.2,83.1,3.35
Niklas Lomb\Niklas-Lomb,GK,Leverkusen,de Bundesliga,27,1.5,80.0,0.00
Kevin Long\Kevin-Long,DF,Burnley,eng Premier League,29,7.1,71.0,2.11
Shane Long\Shane-Long,FW,Southampton,eng Premier League,33,2.3,64.4,1.74
Matthew Longstaff\Matthew-Longstaff,MF,Newcastle Utd,eng Premier League,20,4.2,79.1,0.71
Sean Longstaff\Sean-Longstaff,MF,Newcastle Utd,eng Premier League,22,15.7,79.0,2.55
Ademola Lookman\Ademola-Lookman,FWMF,Fulham,eng Premier League,22,30.5,75.3,3.44
Anthony Lopes\Anthony-Lopes,GK,Lyon,fr Ligue 1,29,38.0,82.6,0.13
Rony Lopes\Rony-Lopes,FWMF,Nice,fr Ligue 1,24,19.8,76.1,2.47
Pedro López Muñoz\Pedro-Lopez-Munoz,DF,Huesca,es La Liga,36,11.9,81.8,3.87
Adrián López\Adrian-Lopez,FWMF,Osasuna,es La Liga,32,5.3,72.8,3.21
Javi López\Javi-Lopez,DFMF,Alavés,es La Liga,18,2.8,77.4,2.50
Maxime Lopez\Maxime-Lopez,FWMF,Marseille,fr Ligue 1,22,1.5,80.7,3.33
Maxime Lopez\Maxime-Lopez,MF,Sassuolo,it Serie A,22,20.7,92.4,5.17
Pau López\Pau-Lopez,GK,Roma,it Serie A,25,20.2,80.1,0.05
Roberto López\Roberto-Lopez,MFFW,Real Sociedad,es La Liga,20,5.6,75.9,3.93
Unai López\Unai-Lopez,MF,Athletic Club,es La Liga,24,15.8,84.0,4.62
Dion Lopy\Dion-Lopy,MF,Reims,fr Ligue 1,18,2.8,87.2,2.50
Jordan Lotomba\Jordan-Lotomba,DF,Nice,fr Ligue 1,21,23.6,82.0,3.14
Adrien Louveau\Adrien-Louveau,DF,Lens,fr Ligue 1,20,0.1,100.0,0.00
Imran Louza\Imran-Louza,MF,Nantes,fr Ligue 1,21,26.4,78.5,3.83
Matteo Lovato\Matteo-Lovato,DF,Hellas Verona,it Serie A,20,15.4,81.2,1.82
Max Lowe\Max-Lowe,DF,Sheffield Utd,eng Premier League,23,6.1,65.0,2.62
Eduard Löwen\Eduard-Lowen,MFDF,Hertha BSC,de Bundesliga,23,0.9,75.4,3.33
Matthew Lowton\Matthew-Lowton,DF,Burnley,eng Premier League,31,34.0,68.8,3.85
Anthony Lozano\Anthony-Lozano,FWMF,Cádiz,es La Liga,27,16.9,61.2,1.36
Hirving Lozano\Hirving-Lozano,FW,Napoli,it Serie A,25,21.8,72.4,1.79
Jan Luca Schuler\Jan-Luca-Schuler,FW,Schalke 04,de Bundesliga,21,0.4,53.8,0.00
Jean Lucas\Jean-Lucas,MF,Lyon,fr Ligue 1,22,1.9,85.4,6.32
Jean Lucas\Jean-Lucas,MF,Brest,fr Ligue 1,22,11.2,88.9,3.75
Anderson Lucoqui\Anderson-Lucoqui,DF,Arminia,de Bundesliga,23,17.8,68.1,2.75
Jeison Lucumí\Jeison-Lucumi,FWMF,Elche,es La Liga,25,0.5,72.7,0.00
Kilian Ludewig\Kilian-Ludewig,DF,Schalke 04,de Bundesliga,20,5.8,74.8,4.14
José Luis Gayà\Jose-Luis-Gaya,DF,Valencia,es La Liga,25,31.6,78.2,3.16
José Luis Morales\Jose-Luis-Morales,FWMF,Levante,es La Liga,33,27.1,68.8,1.96
José Luis Palomino\Jose-Luis-Palomino,DF,Atalanta,it Serie A,30,27.0,84.0,3.22
Florentino Luís\Florentino-Luis,MF,Monaco,fr Ligue 1,20,2.7,85.7,4.07
Luisinho\Luisinho,DF,Huesca,es La Liga,35,2.0,84.0,4.00
Luismi\Luismi,MFDF,Elche,es La Liga,28,1.9,86.2,2.11
David Luiz\David-Luiz,DF,Arsenal,eng Premier League,33,15.5,83.6,3.94
Douglas Luiz\Douglas-Luiz,MF,Aston Villa,eng Premier League,22,30.9,84.8,3.43
Romelu Lukaku\Romelu-Lukaku,FW,Inter,it Serie A,27,32.0,72.5,2.16
Dodi Lukebakio\Dodi-Lukebakio,FWMF,Hertha BSC,de Bundesliga,22,20.6,75.0,1.65
Saša Lukić\Sasa-Lukic,MF,Torino,it Serie A,23,23.4,80.3,2.44
Senad Lulić\Senad-Lulic,DFMF,Lazio,it Serie A,34,8.0,72.6,2.88
John Lundstram\John-Lundstram,MF,Sheffield Utd,eng Premier League,26,22.6,81.0,2.61
Sebastiano Luperto\Sebastiano-Luperto,DF,Crotone,it Serie A,23,20.9,82.6,3.11
Andreas Luthe\Andreas-Luthe,GK,Union Berlin,de Bundesliga,33,30.8,71.6,0.00
Lyanco\Lyanco,DF,Torino,it Serie A,23,21.8,86.4,2.94
Charalambos Lykogiannis\Charalambos-Lykogiannis,DF,Cagliari,it Serie A,26,26.9,68.8,3.01
Yann M'Vila\Yann-MVila,MF,Saint-Étienne,fr Ligue 1,30,0.2,86.7,0.00
Alexis Mac Allister\Alexis-Mac-Allister,MFFW,Brighton,eng Premier League,21,12.4,79.4,2.90
Darwin Machís\Darwin-Machis,FWMF,Granada,es La Liga,27,22.5,61.9,1.42
Tim Maciejewski\Tim-Maciejewski,MF,Union Berlin,de Bundesliga,19,0.1,66.7,0.00
Luca Mack\Luca-Mack,MF,Stuttgart,de Bundesliga,20,0.1,66.7,0.00
Yvann Macon\Yvann-Macon,DF,Saint-Étienne,fr Ligue 1,21,6.0,75.3,2.67
James Maddison\James-Maddison,MFFW,Leicester City,eng Premier League,23,23.3,77.3,4.33
Mikail Maden\Mikail-Maden,FW,Schalke 04,de Bundesliga,18,0.1,100.0,0.00
Pablo Maffeo\Pablo-Maffeo,DF,Huesca,es La Liga,23,21.8,69.6,3.12
Lisandro Magallán\Lisandro-Magallan,DF,Crotone,it Serie A,26,24.2,83.5,2.85
Christian Maggio\Christian-Maggio,DF,Benevento,it Serie A,38,3.3,76.4,2.42
Giulio Maggiore\Giulio-Maggiore,MF,Spezia,it Serie A,22,24.6,70.1,2.85
Francesco Magnanelli\Francesco-Magnanelli,MF,Sassuolo,it Serie A,35,4.9,85.1,5.71
Giangiacomo Magnani\Giangiacomo-Magnani,DF,Hellas Verona,it Serie A,24,16.8,79.8,1.79
Hugo Magnetti\Hugo-Magnetti,MF,Brest,fr Ligue 1,22,6.7,84.5,3.43
Harry Maguire\Harry-Maguire,DF,Manchester Utd,eng Premier League,27,33.9,89.0,3.07
Abdallahi Mahmoud\Abdallahi-Mahmoud,MF,Alavés,es La Liga,20,0.7,72.2,0.00
Hicham Mahou\Hicham-Mahou,DF,Nice,fr Ligue 1,21,0.4,66.7,2.50
Riyad Mahrez\Riyad-Mahrez,FW,Manchester City,eng Premier League,29,21.7,84.2,4.06
Arne Maier\Arne-Maier,MF,Arminia,de Bundesliga,21,11.5,73.0,2.52
Arne Maier\Arne-Maier,MF,Hertha BSC,de Bundesliga,21,0.3,95.2,10.0
Habib Maïga\Habib-Maiga,MF,Metz,fr Ligue 1,24,29.9,83.1,4.11
Mike Maignan\Mike-Maignan,GK,Lille,fr Ligue 1,24,38.0,72.6,0.13
Ainsley Maitland-Niles\Ainsley-Maitland-Niles,DF,Arsenal,eng Premier League,22,5.4,78.5,2.59
Ainsley Maitland-Niles\Ainsley-Maitland-Niles,MF,West Brom,eng Premier League,22,13.7,76.4,2.48
Josh Maja\Josh-Maja,FW,Bordeaux,fr Ligue 1,21,8.9,88.2,0.67
Josh Maja\Josh-Maja,FWMF,Fulham,eng Premier League,21,9.0,87.7,0.78
Radosław Majecki\Radoslaw-Majecki,GK,Monaco,fr Ligue 1,20,1.0,67.6,0.00
Abdul Majeed Waris\Abdul-Majeed-Waris,FWMF,Strasbourg,fr Ligue 1,28,6.1,75.7,0.82
Marco Majouga\Marco-Majouga,MFFW,Nîmes,fr Ligue 1,19,1.4,69.2,0.00
Jean-Victor Makengo\Jean-Victor-Makengo,MF,Udinese,it Serie A,22,5.8,80.5,3.97
Nemanja Maksimović\Nemanja-Maksimovic,MF,Getafe,es La Liga,25,30.3,77.0,1.75
Nikola Maksimović\Nikola-Maksimovic,DF,Napoli,it Serie A,28,13.4,93.8,3.13
Filip Malbašić\Filip-Malbasic,FWMF,Cádiz,es La Liga,27,9.6,55.2,1.46
Kévin Malcuit\Kevin-Malcuit,DF,Fiorentina,it Serie A,29,2.3,70.3,2.61
Kévin Malcuit\Kevin-Malcuit,MFFW,Napoli,it Serie A,29,0.4,87.5,7.50
Daniel Maldini\Daniel-Maldini,FWMF,Milan,it Serie A,18,0.3,88.2,6.67
Ruslan Malinovskyi\Ruslan-Malinovskyi,FWMF,Atalanta,it Serie A,27,20.8,74.6,7.40
Yunus Mallı\Yunus-Malli,MF,Wolfsburg,de Bundesliga,28,0.6,84.6,3.33
Hugo Mallo\Hugo-Mallo,DF,Celta Vigo,es La Liga,29,28.9,76.9,4.43
Mickael Malsa\Mickael-Malsa,MF,Levante,es La Liga,24,26.0,85.8,4.27
Dennis Man\Dennis-Man,FWMF,Parma,it Serie A,21,7.8,84.3,3.59
Hianga Mananga Mbock\Hianga-Mananga-Mbock,MF,Brest,fr Ligue 1,20,5.1,91.4,1.76
Vincent Manceau\Vincent-Manceau,DF,Angers,fr Ligue 1,31,25.7,80.8,4.55
Gianluca Mancini\Gianluca-Mancini,DF,Roma,it Serie A,24,31.7,88.1,4.07
Steve Mandanda\Steve-Mandanda,GK,Marseille,fr Ligue 1,35,37.0,71.1,0.00
Reinildo Mandava\Reinildo-Mandava,DF,Lille,fr Ligue 1,26,24.2,80.5,4.26
Aïssa Mandi\Aissa-Mandi,DF,Betis,es La Liga,28,26.6,92.1,2.07
Rolando Mandragora\Rolando-Mandragora,MF,Udinese,it Serie A,23,4.4,79.4,4.09
Rolando Mandragora\Rolando-Mandragora,MF,Torino,it Serie A,23,16.9,81.5,2.43
Mario Mandžukić\Mario-Mandzukic,FW,Milan,it Serie A,34,2.4,64.9,0.83
Sadio Mané\Sadio-Mane,FW,Liverpool,eng Premier League,28,31.2,75.4,3.37
Niccolò Manfredini\Niccolo-Manfredini,GK,Benevento,it Serie A,32,1.0,80.6,0.00
Eliaquim Mangala\Eliaquim-Mangala,DF,Valencia,es La Liga,29,3.6,69.5,0.56
Orel Mangala\Orel-Mangala,MF,Stuttgart,de Bundesliga,22,23.4,84.7,3.46
Thomas Mangani\Thomas-Mangani,MF,Angers,fr Ligue 1,33,29.9,81.7,6.69
Vito Mannone\Vito-Mannone,GK,Monaco,fr Ligue 1,32,9.0,70.0,0.11
Kostas Manolas\Kostas-Manolas,DF,Napoli,it Serie A,29,25.5,93.6,2.04
Javier Manquillo\Javier-Manquillo,DF,Newcastle Utd,eng Premier League,26,9.2,74.0,2.28
Juan Manuel Ramos\Juan-Manuel-Ramos,DF,Spezia,it Serie A,23,3.3,78.3,1.52
Myziane Maolida\Myziane-Maolida,FWMF,Nice,fr Ligue 1,21,12.0,75.1,2.50
Faitout Maouassa\Faitout-Maouassa,DF,Rennes,fr Ligue 1,22,13.0,78.2,4.00
Sekou Mara\Sekou-Mara,FW,Bordeaux,fr Ligue 1,18,2.5,56.7,1.20
Maranhão\Maranhao,FW,Valladolid,es La Liga,23,13.1,61.7,0.99
Fernando Marçal\Fernando-Marcal,DF,Wolves,eng Premier League,31,6.9,82.7,3.48
Fernando Marçal\Fernando-Marcal,DF,Lyon,fr Ligue 1,31,0.9,90.1,14.4
Marcelo\Marcelo,DF,Real Madrid,es La Liga,32,11.7,81.0,6.92
Marcelo\Marcelo,DF,Lyon,fr Ligue 1,33,32.3,88.8,3.81
Solly March\Solly-March,DF,Brighton,eng Premier League,26,18.6,69.8,4.14
Federico Marchetti\Federico-Marchetti,GK,Genoa,it Serie A,37,3.7,82.4,0.00
Riccardo Marchizza\Riccardo-Marchizza,DF,Spezia,it Serie A,22,17.3,79.6,2.08
Gian Marco Ferrari\Gian-Marco-Ferrari,DF,Sassuolo,it Serie A,28,33.5,92.7,4.00
Iván Marcone\Ivan-Marcone,MF,Elche,es La Liga,30,29.4,86.7,3.30
Óscar de Marcos\Oscar-de-Marcos,DFMF,Athletic Club,es La Liga,31,16.9,76.3,2.84
Dario Maresic\Dario-Maresic,DF,Reims,fr Ligue 1,20,5.7,84.0,5.26
José Mari\Jose-Mari,MF,Cádiz,es La Liga,32,16.1,71.0,1.49
Pablo Marí\Pablo-Mari,DF,Arsenal,eng Premier League,26,10.0,90.7,1.90
José María Giménez\Jose-Maria-Gimenez,DF,Atlético Madrid,es La Liga,25,19.6,88.4,2.81
Mariano\Mariano,FW,Real Madrid,es La Liga,26,5.7,75.0,1.23
Jordan Marié\Jordan-Marie,MF,Dijon,fr Ligue 1,28,15.9,81.6,2.70
Adrián Marín\Adrian-Marin,DFMF,Alavés,es La Liga,23,1.0,74.1,10.0
Adrián Marín\Adrian-Marin,DFFW,Granada,es La Liga,23,3.0,69.1,5.00
Răzvan Marin\Razvan-Marin,MF,Cagliari,it Serie A,24,32.9,81.7,3.62
Guillermo Maripán\Guillermo-Maripan,DF,Monaco,fr Ligue 1,26,23.2,90.4,3.36
Marlon\Marlon,DF,Sassuolo,it Serie A,24,19.4,96.2,3.81
Omar Marmoush\Omar-Marmoush,FW,Wolfsburg,de Bundesliga,21,0.0,100.0,0
Marquinhos\Marquinhos,DF,Paris S-G,fr Ligue 1,26,23.6,93.1,3.77
Luca Marrone\Luca-Marrone,DF,Crotone,it Serie A,30,17.6,87.8,1.36
Roger Martí\Roger-Marti,FW,Levante,es La Liga,29,24.4,69.0,1.72
Anthony Martial\Anthony-Martial,FW,Manchester Utd,eng Premier League,24,16.4,82.8,2.62
Aarón Martín\Aaron-Martin,DF,Mainz 05,de Bundesliga,23,2.9,72.2,2.07
Aarón Martín\Aaron-Martin,DF,Celta Vigo,es La Liga,23,17.1,80.2,2.63
Álex Martín\Alex-Martin,DF,Cádiz,es La Liga,22,1.1,73.7,3.64
Jonas Martin\Jonas-Martin,MF,Rennes,fr Ligue 1,30,5.4,88.5,4.07
Martinelli\Martinelli,FW,Arsenal,eng Premier League,19,6.5,79.2,1.23
Lucas Martínez Quarta\Lucas-Martinez-Quarta,DF,Fiorentina,it Serie A,24,16.5,82.4,3.82
Emiliano Martínez\Emiliano-Martinez,GK,Aston Villa,eng Premier League,27,38.0,65.6,0.00
Iñigo Martínez\Inigo-Martinez,DF,Athletic Club,es La Liga,29,28.0,83.6,3.18
Javi Martínez\Javi-Martinez,MFFW,Osasuna,es La Liga,20,5.1,67.9,2.16
Javi Martínez\Javi-Martinez,DFMF,Bayern Munich,de Bundesliga,31,5.2,90.3,4.81
Josep Martinez\Josep-Martinez,GK,RB Leipzig,de Bundesliga,22,1.0,75.5,0.00
Lautaro Martínez\Lautaro-Martinez,FW,Inter,it Serie A,22,28.5,72.4,2.18
Pablo Martinez\Pablo-Martinez,DF,Nîmes,fr Ligue 1,31,6.0,83.6,2.67
Gelson Martins\Gelson-Martins,MFFW,Monaco,fr Ligue 1,25,17.2,83.4,2.50
Adam Marušić\Adam-Marusic,DF,Lazio,it Serie A,27,33.0,83.5,2.73
Sylvain Marveaux\Sylvain-Marveaux,MFFW,Lorient,fr Ligue 1,34,2.2,81.2,5.00
Marvin\Marvin,DFFW,Real Madrid,es La Liga,20,1.5,85.2,6.00
Omar Mascarell\Omar-Mascarell,MF,Schalke 04,de Bundesliga,27,19.6,82.2,3.37
Andrea Masiello\Andrea-Masiello,DF,Genoa,it Serie A,34,28.5,85.4,2.77
Jordi Masip\Jordi-Masip,GK,Valladolid,es La Liga,31,25.0,52.1,0.00
Roberto Massimo\Roberto-Massimo,DFFW,Stuttgart,de Bundesliga,19,8.4,75.6,2.14
Giuseppe Mastinu\Giuseppe-Mastinu,FWMF,Spezia,it Serie A,28,0.4,75.0,2.50
Arthur Masuaku\Arthur-Masuaku,DFFW,West Ham,eng Premier League,26,11.2,80.1,3.48
Jaime Mata\Jaime-Mata,FW,Getafe,es La Liga,31,22.6,66.2,1.33
Juan Mata\Juan-Mata,FWMF,Manchester Utd,eng Premier League,32,5.7,84.0,3.33
Pape Matar Sarr\Pape-Matar-Sarr,MF,Metz,fr Ligue 1,17,17.7,85.6,3.95
Eliot Matazo\Eliot-Matazo,MF,Monaco,fr Ligue 1,18,3.5,78.3,2.00
Jean-Philippe Mateta\Jean-Philippe-Mateta,FW,Crystal Palace,eng Premier League,23,2.5,60.8,1.20
Jean-Philippe Mateta\Jean-Philippe-Mateta,FW,Mainz 05,de Bundesliga,23,11.1,72.2,0.54
Nemanja Matić\Nemanja-Matic,MF,Manchester Utd,eng Premier League,31,12.3,90.5,6.42
Joël Matip\Joel-Matip,DF,Liverpool,eng Premier League,28,7.7,88.4,1.95
Rabbi Matondo\Rabbi-Matondo,FWMF,Schalke 04,de Bundesliga,19,2.4,85.0,1.25
Ryder Matos\Ryder-Matos,MF,Udinese,it Serie A,27,0.1,71.4,10.0
Henning Matriciani\Henning-Matriciani,DF,Schalke 04,de Bundesliga,20,0.3,60.0,0.00
Chrislain Matsima\Chrislain-Matsima,DF,Monaco,fr Ligue 1,18,3.9,89.7,4.62
Federico Mattiello\Federico-Mattiello,DF,Spezia,it Serie A,25,0.4,69.0,15.0
Neal Maupay\Neal-Maupay,FWMF,Brighton,eng Premier League,23,27.9,77.4,1.47
Tony Mauricio\Tony-Mauricio,MF,Lens,fr Ligue 1,26,5.6,80.4,4.29
Stephy Mavididi\Stephy-Mavididi,FWMF,Montpellier,fr Ligue 1,22,22.6,77.7,0.84
Konstantinos Mavropanos\Konstantinos-Mavropanos,DF,Stuttgart,de Bundesliga,22,16.3,79.7,4.60
Eric Maxim Choupo-Moting\Eric-Maxim-Choupo-Moting,FWMF,Bayern Munich,de Bundesliga,31,9.1,80.9,1.87
Borja Mayoral\Borja-Mayoral,FW,Real Madrid,es La Liga,23,0.3,60.0,0.00
Borja Mayoral\Borja-Mayoral,FW,Roma,it Serie A,23,17.2,80.1,1.22
Youssef Maziz\Youssef-Maziz,MFFW,Metz,fr Ligue 1,22,2.9,70.6,3.79
Antonio Mazzotta\Antonio-Mazzotta,DF,Crotone,it Serie A,30,0.6,63.6,0.00
Kevin Mbabu\Kevin-Mbabu,DF,Wolfsburg,de Bundesliga,25,18.2,69.9,7.75
Kylian Mbappé\Kylian-Mbappe,FW,Paris S-G,fr Ligue 1,21,26.4,78.6,2.31
Ibrahima Mbaye\Ibrahima-Mbaye,DF,Bologna,it Serie A,25,4.8,80.8,1.67
Jean-Manuel Mbom\Jean-Manuel-Mbom,MFDF,Werder Bremen,de Bundesliga,20,12.9,70.6,1.71
Nathanael Mbuku\Nathanael-Mbuku,MFFW,Reims,fr Ligue 1,18,24.6,76.7,2.72
James McArthur\James-McArthur,MF,Crystal Palace,eng Premier League,32,16.3,81.5,3.68
Oliver McBurnie\Oliver-McBurnie,FW,Sheffield Utd,eng Premier League,24,14.7,62.9,2.93
Alex McCarthy\Alex-McCarthy,GK,Southampton,eng Premier League,30,30.0,64.3,0.00
James McCarthy\James-McCarthy,MF,Crystal Palace,eng Premier League,29,9.1,77.2,2.64
John McGinn\John-McGinn,MF,Aston Villa,eng Premier League,25,37.0,77.3,4.84
David McGoldrick\David-McGoldrick,FWMF,Sheffield Utd,eng Premier League,32,26.6,74.4,2.56
Weston McKennie\Weston-McKennie,MF,Juventus,it Serie A,21,18.9,85.1,2.70
Dwight McNeil\Dwight-McNeil,MF,Burnley,eng Premier League,20,34.1,68.9,2.26
Scott McTominay\Scott-McTominay,MF,Manchester Utd,eng Premier League,23,23.7,87.3,4.39
Gary Medel\Gary-Medel,DFMF,Bologna,it Serie A,32,5.7,92.1,3.33
